221.11,0.35009,0.0029964
222.11,0.35308,0.0029848
223.11,0.35606,0.0029724
224.11,0.35903,0.0029592
225.11,0.36198,0.0029453
226.11,0.36492,0.0029307
227.11,0.36785,0.0029154
228.11,0.37075,0.0028993
229.11,0.37365,0.0028825
230.12,0.37652,0.0028651
231.12,0.37938,0.0028469
232.12,0.38222,0.0028281
233.12,0.38504,0.0028086
234.12,0.38784,0.0027885
235.12,0.39062,0.0027677
236.12,0.39338,0.0027463
237.12,0.39611,0.0027244
238.12,0.39883,0.0027018
239.12,0.40152,0.0026787
240.12,0.40419,0.0026551
241.12,0.40683,0.0026309
242.12,0.40945,0.0026062
243.12,0.41205,0.0025811
244.12,0.41462,0.0025555
245.12,0.41716,0.0025294
246.12,0.41968,0.0025029
247.12,0.42217,0.002476
248.12,0.42463,0.0024488
249.12,0.42707,0.0024211
250.13,0.42948,0.0023932
251.13,0.43186,0.0023649
252.13,0.43421,0.0023363
253.13,0.43653,0.0023075
254.13,0.43883,0.0022784
255.13,0.44109,0.0022491
256.13,0.44333,0.0022196
257.13,0.44553,0.00219
258.13,0.44771,0.0021601
259.13,0.44986,0.0021301
260.13,0.45197,0.0021001
261.13,0.45406,0.0020699
262.13,0.45612,0.0020396
263.13,0.45814,0.0020093
264.13,0.46014,0.001979
265.13,0.4621,0.0019487
266.13,0.46404,0.0019183
267.13,0.46594,0.001888
268.13,0.46781,0.0018578
269.13,0.46966,0.0018276
270.14,0.47147,0.0017975
271.14,0.47325,0.0017675
272.14,0.47501,0.0017376
273.14,0.47673,0.0017078
274.14,0.47842,0.0016782
275.14,0.48009,0.0016488
276.14,0.48172,0.0016195
277.14,0.48333,0.0015904
278.14,0.48491,0.0015615
279.14,0.48645,0.0015328
280.14,0.48797,0.0015044
281.14,0.48946,0.0014762
282.14,0.49093,0.0014483
283.14,0.49236,0.0014206
284.14,0.49377,0.0013932
285.14,0.49515,0.001366
286.14,0.4965,0.0013392
287.14,0.49783,0.0013126
288.14,0.49913,0.0012864
289.14,0.5004,0.0012604
290.15,0.50165,0.0012348
291.15,0.50287,0.0012095
292.15,0.50407,0.0011845
293.15,0.50524,0.0011598
294.15,0.50639,0.0011355
295.15,0.50752,0.0011115
296.15,0.50862,0.0010879
297.15,0.50969,0.0010646
298.15,0.51075,0.0010417
299.15,0.51178,0.0010191
300.15,0.51279,0.00099682
301.15,0.51377,0.00097493
302.15,0.51474,0.00095339
303.15,0.51568,0.0009322
304.15,0.5166,0.00091137
305.15,0.5175,0.00089089
306.15,0.51838,0.00087076
307.15,0.51925,0.00085098
308.15,0.52009,0.00083156
309.15,0.52091,0.00081248
310.16,0.52171,0.00079375
311.16,0.5225,0.00077537
312.16,0.52327,0.00075733
313.16,0.52401,0.00073963
314.16,0.52475,0.00072227
315.16,0.52546,0.00070524
316.16,0.52616,0.00068855
317.16,0.52684,0.00067218
318.16,0.5275,0.00065615
319.16,0.52815,0.00064043
320.16,0.52878,0.00062504
